Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
2:4:2:4,122128.94831702714,2,4,2,4,25 8 (25.0:77.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[true-Van]:3 14 (3.0:97.0)[false-Van]:2 20 (2.0:1.0)[false-Van]:5 11 (5.0:77.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:9 18 (9.0:51.0)[false-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[true-Van]:42 14 (42.0:83.0)[false-Walker]:8 2 (8.0:41.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Walker]:10 10 (10.0:67.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[true-Van]:16 18 (16.0:57.0)[true-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[true-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[true-Walker]:14 9 (14.0:85.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:46 16 (46.0:53.0)[false-Walker]:48 16 (48.0:75.0)[false-Walker]:29 9 (29.0:73.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:31 10 (31.0:89.0)[false-Van]:32 2 (32.0:11.0)[false-Van]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-Van]:34 20 (34.0:95.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:36 13 (36.0:37.0)[false-Van]:38 23 (38.0:23.0)[false-Van]:44 13 (44.0:13.0)[false-Van]:,SOL:R:City Cargo Bike:25::R:Van:13:3:2:5:35:9:14:32::R:City Cargo Bike:12::R:City Cargo Bike:4:8:30::R:City Cargo Bike:6::R:City Cargo Bike:37::R:Van:7:43:27:29:33:31:41:34::R:Walker:42::R:Walker:26::R:City Cargo Bike:10::R:City Cargo Bike:39::R:City Cargo Bike:11::R:Van:15:36:38:44::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:21::R:Walker:28::R:City Cargo Bike:20::R:City Cargo Bike:23::R:City Cargo Bike:45::R:City Cargo Bike:22::R:Van:18::R:City Cargo Bike:19::R:Walker:24::R:Walker:46::R:Walker:48::R:City Cargo Bike:40::R:Walker:47:,122128.94831702714,28.0,97871.23361555618,500403.10403450025,1680.0,498723.10403450025,17001.889066904943,2626.4318080615158,10646.874553925538,2082.366672671408,14.0,25.0,0.0,61.0,45.0,15.0,0.0,40.0,16.0,30.0,0.0,54.0,42.0,17.0,0.0,40.0,CrossOver:advanced
2:4:3:0,-1.0,2,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:1,-1.0,2,4,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:2,67847.35550356176,2,4,3,2,3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-City Cargo Bike]:33 3 (33.0:27.0)[true-Van]:46 16 (46.0:53.0)[false-Walker]:17 24 (17.0:71.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[true-Van]:8 2 (8.0:41.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[true-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-Van]:2 20 (2.0:1.0)[true-Walker]:25 8 (25.0:77.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:15 11 (15.0:57.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[true-Van]:43 4 (43.0:69.0)[false-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-Walker]:19 23 (19.0:39.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Van]:31 10 (31.0:89.0)[false-Walker]:20 16 (20.0:13.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-Van]:48 16 (48.0:75.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:24 12 (24.0:21.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:44 13 (44.0:13.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van::R:Van:3:4::R:Van:6:7:37:45:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:Van:33:46:17::R:Van:41:8::R:City Cargo Bike:5::R:City Cargo Bike:28::R:City Cargo Bike:13::R:City Cargo Bike:12::R:Van:16::R:Walker:2::R:Van:25:14:15::R:Van:42:43:22:38:19::R:Van:26:31:20:30:23:48:34:18::R:City Cargo Bike:21::R:City Cargo Bike:29::R:City Cargo Bike:32:35::R:City Cargo Bike:24::R:City Cargo Bike:40::R:City Cargo Bike:36::R:Van:39:47:44:27:,67847.35550356176,23.0,96439.85975594158,388288.34637257166,1850.0,386438.34637257166,15774.53839420798,NaN,8261.454178139822,2051.9119097008847,43.0,4.0,0.0,52.0,70.0,2.0,0.0,28.0,28.0,8.0,0.0,64.0,70.0,3.0,0.0,27.0,RndSwap:simple
2:4:3:3,80127.04115081731,2,4,3,3,39 8 (39.0:13.0)[true-Van]:32 2 (32.0:11.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Van]:2 20 (2.0:1.0)[false-Van]:34 20 (34.0:95.0)[false-Van]:8 2 (8.0:41.0)[false-Walker]:7 25 (7.0:5.0)[true-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[true-Van]:37 25 (37.0:33.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[true-Van]:3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[true-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[true-Walker]:16 18 (16.0:57.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-Van]:48 16 (48.0:75.0)[false-Walker]:29 9 (29.0:73.0)[false-Van]:31 10 (31.0:89.0)[false-Van]:41 9 (41.0:45.0)[true-Van]:47 18 (47.0:97.0)[false-Walker]:36 13 (36.0:37.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van::R:Van:39:32:42:6:33:2:34:8::R:Van:7:19::R:Van:23:37:45:9::R:Van:10::R:Van:3:4::R:City Cargo Bike:22:30::R:City Cargo Bike:5::R:Van:11:46:13:38:15::R:City Cargo Bike:12::R:City Cargo Bike:24::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:35::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:18::R:City Cargo Bike:40::R:City Cargo Bike:17::R:Walker:44::R:City Cargo Bike:16::R:City Cargo Bike:14::R:Van:43:48:29:31::R:Van:41:47:36:27:,80127.04115081731,25.0,98248.7947222844,417580.9485795742,1880.0,415700.9485795742,15351.785397402722,NaN,8884.701033607962,2090.3998877081785,36.0,4.0,0.0,60.0,64.0,2.0,0.0,34.0,25.0,7.0,0.0,68.0,66.0,2.0,0.0,32.0,RndSwap:simple
2:4:3:4,121122.39196121893,2,4,3,4,3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-Van]:13 22 (13.0:11.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-Walker]:2 20 (2.0:1.0)[true-Van]:33 3 (33.0:27.0)[false-Van]:5 11 (5.0:77.0)[true-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-Walker]:30 2 (30.0:81.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:8 2 (8.0:41.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[true-Van]:35 3 (35.0:63.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-Walker]:19 23 (19.0:39.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-Van]:20 16 (20.0:13.0)[false-Van]:48 16 (48.0:75.0)[false-Walker]:31 10 (31.0:89.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:41 9 (41.0:45.0)[false-Van]:,SOL:R:Van:3:34:33:25:23:14:35:43:26:20::R:City Cargo Bike:4:30:8::R:Van:6:44:47:41::R:City Cargo Bike:7::R:City Cargo Bike:37::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:13::R:City Cargo Bike:15::R:Walker:16::R:Van:2::R:City Cargo Bike:5::R:City Cargo Bike:10::R:Walker:46::R:Van:42::R:City Cargo Bike:22::R:Walker:38::R:City Cargo Bike:19::R:Walker:48::R:Walker:31::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:17::R:City Cargo Bike:39::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:32:45::R:City Cargo Bike:24::R:City Cargo Bike:36::R:City Cargo Bike:27::R:City Cargo Bike:40:,121122.39196121893,32.0,98174.77263260531,499379.1927672116,1880.0,497499.1927672116,15390.070765244724,2202.805395928909,10625.089207813013,2088.8249496299004,13.0,16.0,0.0,72.0,34.0,11.0,0.0,55.0,16.0,19.0,0.0,65.0,31.0,13.0,0.0,56.0,DelRoute:LargeVan:advanced
2:4:4:0,-1.0,2,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:1,-1.0,2,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:2,-1.0,2,4,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:3,127469.05430944916,2,4,4,3,12 14 (12.0:71.0)[true-Van]:3 14 (3.0:97.0)[true-Walker]:5 11 (5.0:77.0)[true-Van]:47 18 (47.0:97.0)[false-Walker]:8 2 (8.0:41.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[true-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:9 18 (9.0:51.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Van]:10 10 (10.0:67.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[true-Walker]:13 22 (13.0:11.0)[true-Van]:15 11 (15.0:57.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:14 9 (14.0:85.0)[false-Van]:34 20 (34.0:95.0)[false-Walker]:33 3 (33.0:27.0)[false-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-Van]:29 9 (29.0:73.0)[false-Van]:43 4 (43.0:69.0)[false-Walker]:28 15 (28.0:53.0)[true-Walker]:38 23 (38.0:23.0)[true-Walker]:30 2 (30.0:81.0)[false-Walker]:48 16 (48.0:75.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-Walker]:44 13 (44.0:13.0)[false-Walker]:31 10 (31.0:89.0)[false-Walker]:36 13 (36.0:37.0)[false-Walker]:41 9 (41.0:45.0)[false-Walker]:42 14 (42.0:83.0)[false-Walker]:,SOL:R:Van::R:Van:12::R:Walker:3::R:Van:5:47:8::R:City Cargo Bike:45::R:Van:2:9::R:Van:26:10::R:Walker:40::R:Van:13:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:7::R:City Cargo Bike:21::R:City Cargo Bike:11::R:City Cargo Bike:4::R:City Cargo Bike:37::R:City Cargo Bike:24::R:City Cargo Bike:22::R:City Cargo Bike:23:35::R:Van:25:32:14:34:33:46:6:29:43::R:Walker:28::R:Walker:38::R:Walker:30::R:City Cargo Bike:48::R:City Cargo Bike:27::R:Walker:39::R:Walker:44::R:Walker:31::R:Walker:36::R:Walker:41::R:Walker:42:,127469.05430944916,34.0,72132.22682973958,444671.8983762211,2190.0,442481.8983762211,15140.273610903629,NaN,9461.104220770661,1534.728230419991,21.0,32.0,0.0,47.0,40.0,23.0,0.0,36.0,11.0,42.0,0.0,47.0,38.0,22.0,0.0,41.0,CrossOver:simple
2:4:4:4,148524.27511569826,2,4,4,4,3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[true-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[true-Van]:10 10 (10.0:67.0)[true-Van]:13 22 (13.0:11.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[true-Van]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:17 24 (17.0:71.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:33 3 (33.0:27.0)[false-Van]:20 16 (20.0:13.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-Van]:18 15 (18.0:61.0)[false-Van]:16 18 (16.0:57.0)[true-Van]:21 14 (21.0:43.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:,SOL:R:Van:3:2:42:43:35:25:23:17:33::R:City Cargo Bike:4:8::R:Van:5:28:18::R:City Cargo Bike:12::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:14::R:City Cargo Bike:45::R:Van:19::R:Van:10::R:City Cargo Bike:13::R:City Cargo Bike:15::R:Van:30::R:Walker:32::R:City Cargo Bike:20::R:City Cargo Bike:46::R:City Cargo Bike:36::R:Van:16::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:39::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:44::R:City Cargo Bike:47::R:City Cargo Bike:48:,148524.27511569826,36.0,89975.10526913527,533203.8239311482,2220.0,530983.8239311482,15665.756402083867,2082.489381390082,11344.762211301024,1914.3639418964951,17.0,3.0,0.0,81.0,34.0,2.0,0.0,64.0,12.0,3.0,0.0,84.0,30.0,0.0,0.0,69.0,CrossOver:advanced
3:0:0:0,-1.0,3,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:0:1,19674.825748137097,3,0,0,1,2 20 (2.0:1.0)[true-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:3 14 (3.0:97.0)[true-Van]:34 20 (34.0:95.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-Van]:32 2 (32.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Walker]:10 10 (10.0:67.0)[false-Van]:25 8 (25.0:77.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Walker]:11 26 (11.0:89.0)[false-Walker]:42 14 (42.0:83.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-Walker]:9 18 (9.0:51.0)[false-Van]:14 9 (14.0:85.0)[true-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:47 18 (47.0:97.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:17 24 (17.0:71.0)[true-Van]:37 25 (37.0:33.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[true-Van]:36 13 (36.0:37.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[true-Van]:29 9 (29.0:73.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Walker]:30 2 (30.0:81.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:39:38:13:4::R:Van:3:34:19::R:Van:6:7:20:23:44:32:24:8::R:Van:10:25:5:11:42:15:9::R:Van:14:22:48:47:31:12:16::R:Van:17:37:45:26:27::R:Van:35:36:33:40:41:43:46:28::R:Van:21:29:18:30:,19674.825748137097,9.0,98374.12874068547,296202.38622205635,1080.0,295122.38622205635,5501.708620571552,NaN,6302.178430256518,2093.0665689507546,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
3:0:0:2,22262.82990837882,3,0,0,2,44 13 (44.0:13.0)[true-Van]:32 2 (32.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:23 5 (23.0:11.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[true-Van]:4 5 (4.0:23.0)[false-Walker]:29 9 (29.0:73.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-Van]:9 18 (9.0:51.0)[true-Van]:3 14 (3.0:97.0)[false-Van]:11 26 (11.0:89.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[true-Van]:8 2 (8.0:41.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[true-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[true-Van]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:46 16 (46.0:53.0)[false-Walker]:48 16 (48.0:75.0)[false-Walker]:38 23 (38.0:23.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:37 25 (37.0:33.0)[false-Van]:39 8 (39.0:13.0)[false-Van]:26 16 (26.0:3.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:21 14 (21.0:43.0)[false-Van]:41 9 (41.0:45.0)[true-Van]:34 20 (34.0:95.0)[false-Van]:31 10 (31.0:89.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-Walker]:36 13 (36.0:37.0)[false-Van]:,SOL:R:Van::R:Van:44:32:24:6:2:23:19::R:Van:7:4:29:25:16:27::R:Van:9:3:11:22:12:10::R:Van:13:8:28:17:18::R:Van:45:30:5:15::R:Van:14:42:43:46:48:38:33::R:Van:37:39:26:20:40:35:21::R:Van:41:34:31:47:36:,22262.82990837882,9.0,111314.14954189408,335022.4486256823,1080.0,333942.4486256823,5765.161207288103,NaN,7128.13720480175,2368.3861604658314,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
