Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
1:0:1:1,14924.57641,1,0,1,1,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[true-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-Van]:15 2 (15.0:78.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:26 9 (26.0:37.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:29 1 (29.0:11.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-Van]:36 20 (36.0:18.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[true-Van]:,SOL:R:Van::R:Van:2:12:3:7:20:34:8::R:Van:4:5::R:Van:6:15:10:11:21:13:28:14:17::R:Van:9:18:16:22:23:24:25:26::R:Van:32:37:29:35:33:30:27:19:36::R:Van:31:,14924.57641,7,74622.88204,224708.6461,840,223868.6461,5782.672238,NaN,6241.906836,2072.857834,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,CrossOver:simple
1:0:1:2,60205.0292,1,0,1,2,7 23 (7.0:96.0)[false-Van]:12 6 (12.0:93.0)[false-Van]:2 16 (2.0:59.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[true-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:10 1 (10.0:78.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-Van]:33 19 (33.0:12.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:,SOL:R:Van:7:12:2:8:19::R:Van:5:14:13::R:Van:9:10:24:16:17:18:20::R:City Cargo Bike:22::R:City Cargo Bike:21:15::R:City Cargo Bike:25::R:City Cargo Bike:3::R:City Cargo Bike:11:34::R:City Cargo Bike:4::R:City Cargo Bike:28::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:27:6::R:Van:32:33:29:30:31:35:36::R:City Cargo Bike:37:,60205.0292,15,95455.48351,369624.3155,1030,368594.3155,5710.654317,1628.078155,10267.3421,2651.541209,27,0,0,73,61,0,0,39,32,0,0,68,68,0,0,32,RndSwap:simple
1:0:1:3,-1,1,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:1:4,-1,1,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:2:0,14383.84123,1,0,2,0,12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:15 2 (15.0:78.0)[false-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[true-Van]:19 4 (19.0:10.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-Walker]:2 16 (2.0:59.0)[true-Van]:27 2 (27.0:16.0)[true-Van]:29 1 (29.0:11.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:26 9 (26.0:37.0)[false-Walker]:,SOL:R:Van::R:Van:12:3:7:15:28:6:14:8::R:Van:4::R:Van:19:37:5::R:Van:9:11:33:17::R:Van:10:13:16::R:Van:18:20:21:23:24:25:22::R:Van:2::R:Van:27:29:30:31:32:35:34:36:26:,14383.84123,9,71919.20614,216837.6184,1080,215757.6184,5896.541437,NaN,6023.267178,1997.755726,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
1:0:2:1,14981.05755,1,0,2,1,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[true-Van]:35 7 (35.0:26.0)[true-Van]:22 23 (22.0:43.0)[false-Van]:27 2 (27.0:16.0)[true-Van]:31 23 (31.0:25.0)[false-Van]:32 6 (32.0:8.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:,SOL:R:Van::R:Van:2:12:3:7:28:6:8::R:Van:37:5::R:Van:9:11:33:19:17::R:Van:10:13:14:15:16::R:Van:18:20:21:24:25:23::R:Van:4::R:Van:35:22::R:Van:27:31:32:30:29:34:36:26:,14981.05755,9,74905.28774,225795.8632,1080,224715.8632,5916.294154,NaN,6272.107312,2080.702437,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
1:0:2:2,60063.05321,1,0,2,2,22 23 (22.0:43.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:2 16 (2.0:59.0)[true-Van]:31 23 (31.0:25.0)[false-Van]:6 8 (6.0:66.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[true-Van]:9 27 (9.0:68.0)[false-Van]:10 1 (10.0:78.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:26 9 (26.0:37.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[true-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-Van]:33 19 (33.0:12.0)[false-Van]:4 1 (4.0:47.0)[false-Walker]:35 7 (35.0:26.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[true-Van]:37 20 (37.0:22.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:22::R:City Cargo Bike:8::R:Van:2:31:6::R:Van:15:9::R:Van:10:11:12:20:7:3:13::R:City Cargo Bike:28::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:16::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:24:25::R:City Cargo Bike:26::R:City Cargo Bike:19:27:29::R:City Cargo Bike:14::R:City Cargo Bike:5::R:Van:34:30:32:33:4:35::R:Van:36:37:,60063.05321,19,95442.7613,369577.2858,1300,368277.2858,5768.45501,NaN,10266.03572,2651.187814,26,0,0,74,56,0,0,44,32,0,0,68,64,0,0,36,RndSwap:simple
1:0:2:3,-1,1,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:2:4,-1,1,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:3:0,44283.13058,1,0,3,0,37 20 (37.0:22.0)[true-Van]:2 16 (2.0:59.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[true-Van]:25 2 (25.0:72.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:24 2 (24.0:78.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:13 24 (13.0:74.0)[true-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-Van]:31 23 (31.0:25.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[true-Walker]:17 16 (17.0:45.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:5 13 (5.0:26.0)[false-Van]:,SOL:R:Van::R:Van:37:2::R:Van:28:25:4::R:Van:12:3:15:6:8::R:City Cargo Bike:33::R:Van:21:24:7:10:11:16::R:City Cargo Bike:13::R:Van:9:18:20:31:23::R:Walker:19::R:City Cargo Bike:17::R:City Cargo Bike:32:27::R:City Cargo Bike:34::R:City Cargo Bike:22::R:City Cargo Bike:14::R:City Cargo Bike:26::R:City Cargo Bike:30:29::R:Van:35:36:5:,44283.13058,17,51003.02967,222514.1383,1340,221174.1383,5962.558408,NaN,6180.948286,1416.750824,41,6,0,53,67,3,0,31,23,8,0,69,66,1,0,33,CrossOver:simple
1:0:3:1,26901.63893,1,0,3,1,7 23 (7.0:96.0)[true-Van]:2 16 (2.0:59.0)[false-Van]:6 8 (6.0:66.0)[true-Walker]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[true-Van]:11 3 (11.0:82.0)[false-Van]:3 18 (3.0:96.0)[false-Walker]:4 1 (4.0:47.0)[false-Walker]:32 6 (32.0:8.0)[true-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:13 24 (13.0:74.0)[false-Van]:10 1 (10.0:78.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:18 7 (18.0:73.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[true-Van]:23 16 (23.0:53.0)[true-City Cargo Bike]:24 2 (24.0:78.0)[true-Van]:25 2 (25.0:72.0)[false-Walker]:26 9 (26.0:37.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[true-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-Van]:,SOL:R:Van::R:Van:7:2::R:Walker:6::R:City Cargo Bike:14::R:Van:15:11:3:4::R:Van:32:8::R:Van:9:13:10:35:33:16::R:Van:18:37:19:5::R:Van:34:12:20:21:28:17::R:Van:22::R:City Cargo Bike:23::R:Van:24:25:26::R:Van:29:30:36:27:31:,26901.63893,13,89953.82341,289033.2187,1350,287683.2187,5242.017805,NaN,8028.70052,2498.717317,77,8,0,15,92,3,0,6,67,12,0,21,89,2,0,9,RndSwap:simple
1:0:3:2,60067.77464,1,0,3,2,2 16 (2.0:59.0)[true-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[true-Walker]:6 8 (6.0:66.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[true-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[true-Van]:26 9 (26.0:37.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-Van]:27 2 (27.0:16.0)[true-Van]:29 1 (29.0:11.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:,SOL:R:Van::R:Van:2:8:32:19:14::R:Walker:5::R:City Cargo Bike:6::R:Van:7:13:9:10:28:16::R:City Cargo Bike:17::R:City Cargo Bike:22::R:City Cargo Bike:21:25::R:City Cargo Bike:24:4::R:City Cargo Bike:3::R:City Cargo Bike:12:11::R:City Cargo Bike:20::R:City Cargo Bike:37::R:City Cargo Bike:15:34::R:Van:31:18:23::R:Van:35:26::R:Van:33::R:Van:27:29:30:36:,60067.77464,18,95514.57413,369863.442,1390,368473.442,5700.501204,NaN,10273.9845,2653.182615,39,6,0,56,58,3,0,39,32,2,0,66,63,3,0,34,CrossOver:simple
1:0:3:3,-1,1,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:3:4,-1,1,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:4:0,-1,1,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:4:1,50007.87095,1,0,4,1,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:15 2 (15.0:78.0)[false-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[true-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[true-Van]:35 7 (35.0:26.0)[true-City Cargo Bike]:9 27 (9.0:68.0)[true-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[true-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[true-Van]:29 1 (29.0:11.0)[true-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-Van]:36 20 (36.0:18.0)[false-Van]:37 20 (37.0:22.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Van::R:Van:2::R:Van:12:3:7:15:28:6:14::R:Van:19:8::R:Van:4::R:City Cargo Bike:35::R:City Cargo Bike:9::R:City Cargo Bike:10:25::R:Van:22:13:16::R:Van:18:11:20:21:23::R:Van:24:5::R:Van:27::R:City Cargo Bike:29:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:34::R:City Cargo Bike:26::R:Van:33:36:37:17:,50007.87095,18,93415.74245,344496.6723,1600,342896.6723,5016.995678,NaN,9569.352007,2594.881735,56,0,0,44,72,0,0,28,37,0,0,63,77,0,0,23,AddRoute:CargoBike:simple
1:0:4:2,62844.44704,1,0,4,2,7 23 (7.0:96.0)[true-Van]:2 16 (2.0:59.0)[false-Van]:6 8 (6.0:66.0)[true-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[true-Van]:3 18 (3.0:96.0)[false-Walker]:4 1 (4.0:47.0)[false-Walker]:32 6 (32.0:8.0)[true-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:13 24 (13.0:74.0)[false-Van]:25 2 (25.0:72.0)[false-Walker]:10 1 (10.0:78.0)[false-Van]:11 3 (11.0:82.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:18 7 (18.0:73.0)[true-Van]:37 20 (37.0:22.0)[true-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[true-Walker]:24 2 (24.0:78.0)[false-Walker]:19 4 (19.0:10.0)[false-Van]:26 9 (26.0:37.0)[false-Walker]:27 2 (27.0:16.0)[false-Walker]:29 1 (29.0:11.0)[true-Walker]:30 9 (30.0:9.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[true-City Cargo Bike]:,SOL:R:Van::R:Van:7:2::R:Van:6:14::R:Van:15:3:4::R:Van:32:8::R:Van:9:13:25:10:11:16::R:Van:18::R:City Cargo Bike:37::R:City Cargo Bike:5::R:Van:34:12:20:21:17:22::R:City Cargo Bike:31::R:City Cargo Bike:23::R:Walker:28::R:Walker:24::R:Van:19:26:27::R:Walker:29::R:City Cargo Bike:30::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:36:,62844.44704,20,95340.40671,375203.9515,1630,373573.9515,5358.403492,NaN,10422.33199,2648.344631,45,15,0,40,69,8,0,22,30,23,0,47,65,4,0,31,CrossOver:simple
1:0:4:3,-1,1,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:0:4:4,-1,1,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1:1:0:0,9577.097911,1,1,0,0,2 16 (2.0:59.0)[false-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-Van]:6 8 (6.0:66.0)[false-Van]:15 2 (15.0:78.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:26 9 (26.0:37.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:31 23 (31.0:25.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[true-Van]:29 1 (29.0:11.0)[false-Van]:35 7 (35.0:26.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:33 19 (33.0:12.0)[false-Van]:34 7 (34.0:50.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Van:2:12:3:7:20:8:4::R:Van:6:15:10:21:13:28:14:5::R:Van:9:18:11:16:23:24:25:26::R:Van:32:37:19:31:22::R:Van:27:29:35:30:36:33:34:17:,9577.097911,5,47885.48956,144256.4687,600,143656.4687,6476.321493,755.6829253,4007.12413,1330.152488,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
